商品名称,物品编号,物品名称,单耗,单位
鸡米花饭套餐,PA01006,酱料盒（堂食）,1.0,pc
鸡米花饭套餐,PA02001,塑料叉勺 100pcs*20pack,1.0,pc
鸡米花饭套餐,DR02001,起酥油,10.0,g
鸡米花饭套餐,PA99001,16A 冷杯,1.0,pc
鸡米花饭套餐,BE01004,百事可乐原味,25.0,g
鸡米花饭套餐,DR01002,香米,150.0,g
鸡米花饭套餐,MK01016,香辣蘸料,40.0,g
鸡米花饭套餐,PA01002,塑料碗盒（方盒）,1.0,pc
鸡米花饭套餐,PA99024,PLA尖头吸管,1.0,pc
鸡米花饭套餐,PA99027,哑光塑料封口膜,1.0,pc
鸡米花饭套餐,PA99016,托盘纸,1.0,pc
鸡米花饭套餐,CK02003,鸡棒,3.0,pc
鸡米花饭套餐,SA01008,辣椒酱（大包）,10.0,g
鸡米花饭套餐,SA01009,番茄酱（大包）,10.0,g
鸡米花饭套餐,DR06002,盐,1.0,g
烤手枪腿饭套餐,MK01020,黄瓜片,20.0,g
烤手枪腿饭套餐,PA01006,酱料盒（堂食）,1.0,pc
烤手枪腿饭套餐,SE05002,辣味粉,5.0,g
烤手枪腿饭套餐,PA99006,中薯盒,1.0,pc
烤手枪腿饭套餐,PA02001,塑料叉勺 100pcs*20pack,1.0,pc
烤手枪腿饭套餐,FR02001,薯条细款7mm,150.0,g
烤手枪腿饭套餐,DR02001,起酥油,10.0,g
烤手枪腿饭套餐,PA99001,16A 冷杯,1.0,pc
烤手枪腿饭套餐,BE01004,百事可乐原味,25.0,g
烤手枪腿饭套餐,DR01002,香米,150.0,g
烤手枪腿饭套餐,MK01016,香辣蘸料,40.0,g
烤手枪腿饭套餐,PA01002,塑料碗盒（方盒）,1.0,pc
烤手枪腿饭套餐,PA99024,PLA尖头吸管,1.0,pc
烤手枪腿饭套餐,PA99027,哑光塑料封口膜,1.0,pc
烤手枪腿饭套餐,SE05001,BBQ酱,15.0,g
烤手枪腿饭套餐,FR01002,手枪腿,1.0,pc
烤手枪腿饭套餐,PA99016,托盘纸,1.0,pc
烤手枪腿饭套餐,SA01008,辣椒酱（大包）,10.0,g
烤手枪腿饭套餐,SA01009,番茄酱（大包）,10.0,g
烤手枪腿饭套餐,DR06002,盐,1.0,g
炸鸡腿饭套餐,PA99001,16A 冷杯,1.0,pc
炸鸡腿饭套餐,BE01004,百事可乐原味,25.0,g
炸鸡腿饭套餐,PA99024,PLA尖头吸管,1.0,pc
炸鸡腿饭套餐,MK01020,黄瓜片,20.0,g
炸鸡腿饭套餐,PA01006,酱料盒（堂食）,1.0,pc
炸鸡腿饭套餐,SE05002,辣味粉,3.0,g
炸鸡腿饭套餐,FR01003,鸡腿,1.0,pc
炸鸡腿饭套餐,PA99006,中薯盒,1.0,pc
炸鸡腿饭套餐,PA02001,塑料叉勺 100pcs*20pack,1.0,pc
炸鸡腿饭套餐,FR02001,薯条细款7mm,150.0,g
炸鸡腿饭套餐,DR02001,起酥油,10.0,g
炸鸡腿饭套餐,SA01001,甜辣酱（大包）,10.0,g
炸鸡腿饭套餐,DR01002,香米,150.0,g
炸鸡腿饭套餐,MK01016,香辣蘸料,10.0,g
炸鸡腿饭套餐,DR02002,炸鸡炸粉,10.0,g
炸鸡腿饭套餐,PA01002,塑料碗盒（方盒）,1.0,pc
炸鸡腿饭套餐,PA99027,哑光塑料封口膜,1.0,pc
炸鸡腿饭套餐,PA99016,托盘纸,1.0,pc
炸鸡腿饭套餐,SA01008,辣椒酱（大包）,10.0,g
炸鸡腿饭套餐,SA01009,番茄酱（大包）,10.0,g
炸鸡腿饭套餐,DR06002,盐,1.0,g
炸手枪腿饭套餐,MK01020,黄瓜片,20.0,g
炸手枪腿饭套餐,PA01006,酱料盒（堂食）,1.0,pc
炸手枪腿饭套餐,PA99006,中薯盒,1.0,pc
炸手枪腿饭套餐,PA02001,塑料叉勺 100pcs*20pack,1.0,pc
炸手枪腿饭套餐,FR02001,薯条细款7mm,150.0,g
炸手枪腿饭套餐,DR02001,起酥油,10.0,g
炸手枪腿饭套餐,PA99001,16A 冷杯,1.0,pc
炸手枪腿饭套餐,PA99023,手套,1.0,pc
炸手枪腿饭套餐,BE01004,百事可乐原味,25.0,g
炸手枪腿饭套餐,DR01002,香米,150.0,g
炸手枪腿饭套餐,MK01016,香辣蘸料,40.0,g
炸手枪腿饭套餐,DR02002,炸鸡炸粉,10.0,g
炸手枪腿饭套餐,PA01002,塑料碗盒（方盒）,1.0,pc
炸手枪腿饭套餐,PA99024,PLA尖头吸管,1.0,pc
炸手枪腿饭套餐,PA99027,哑光塑料封口膜,1.0,pc
炸手枪腿饭套餐,FR01002,手枪腿,1.0,pc
炸手枪腿饭套餐,PA99016,托盘纸,1.0,pc
炸手枪腿饭套餐,SA01008,辣椒酱（大包）,10.0,g
炸手枪腿饭套餐,SA01009,番茄酱（大包）,10.0,g
炸手枪腿饭套餐,DR06002,盐,1.0,g
小食套餐 1,CK02004,肉丁（原味米花）,12.0,pc
小食套餐 1,PA99003,鸡米花盒,1.0,pc
小食套餐 1,DR02001,起酥油,10.0,g
小食套餐 1,SA01001,甜辣酱（大包）,10.0,g
小食套餐 1,PA99016,托盘纸,1.0,pc
小食套餐 1,SA01002,番茄酱（大包）,10.0,g
小食套餐 1,PA99001,16A 冷杯,1.0,pc
小食套餐 1,BE01004,百事可乐原味,25.0,g
小食套餐 1,PA99024,PLA尖头吸管,1.0,pc
小食套餐 2,PA99001,16A 冷杯,1.0,pc
小食套餐 2,BE01004,百事可乐原味,25.0,g
小食套餐 2,PA99024,PLA尖头吸管,1.0,pc
小食套餐 2,CK01002,鸡块,5.0,pc
小食套餐 2,DR02001,起酥油,10.0,g
小食套餐 2,PA99016,托盘纸,1.0,pc
小食套餐 2,SA01008,辣椒酱（大包）,10.0,g
小食套餐 2,SA01009,番茄酱（大包）,10.0,g
小食套餐 2,DR06002,盐,1.0,g
小食套餐 2,CK02004,肉丁（原味米花）,12.0,pc
小食套餐 2,PA99003,鸡米花盒,1.0,pc
小食套餐 3,PA99001,16A 冷杯,1.0,pc
小食套餐 3,BE01004,百事可乐原味,25.0,g
小食套餐 3,PA99024,PLA尖头吸管,1.0,pc
小食套餐 3,DR02001,起酥油,10.0,g
小食套餐 3,PA99016,托盘纸,1.0,pc
小食套餐 3,FR01005,翅中,2.0,pc
小食套餐 3,SE05002,辣味粉,10.0,g
小食套餐 3,PA99023,手套,1.0,pc
小食套餐 3,DR02002,炸鸡炸粉,10.0,g
小食套餐 3,SA01008,辣椒酱（大包）,10.0,g
小食套餐 3,SA01009,番茄酱（大包）,10.0,g
小食套餐 3,PA99006,中薯盒,1.0,pc
小食套餐 3,FR02001,薯条细款7mm,150.0,g
小食套餐 3,DR06002,盐,1.0,g
小食套餐 3,PA99008,4#全鸡袋,1.0,pc
小食套餐 3,FR01003,鸡腿,1.0,pc
手枪腿套餐,FR01005,翅中,2.0,pc
手枪腿套餐,SE05002,辣味粉,10.0,g
手枪腿套餐,DR02001,起酥油,10.0,g
手枪腿套餐,PA99023,手套,1.0,pc
手枪腿套餐,DR02002,炸鸡炸粉,10.0,g
手枪腿套餐,SA01008,辣椒酱（大包）,10.0,g
手枪腿套餐,SA01009,番茄酱（大包）,10.0,g
手枪腿套餐,PA99016,托盘纸,1.0,pc
手枪腿套餐,PA99006,中薯盒,1.0,pc
手枪腿套餐,FR02001,薯条细款7mm,150.0,g
手枪腿套餐,DR06002,盐,1.0,g
手枪腿套餐,SE01001,腌泡粉,5.0,g
手枪腿套餐,FR01002,手枪腿,1.0,pc
手枪腿套餐,PA99001,16A 冷杯,1.0,pc
手枪腿套餐,PA99024,PLA尖头吸管,1.0,pc
手枪腿套餐,BE01004,百事可乐原味,25.0,g
小食盛宴,SE05002,辣味粉,10.0,g
小食盛宴,DR02001,起酥油,10.0,g
小食盛宴,PA99023,手套,1.0,pc
小食盛宴,PA99004,65oz 桶(含盖),1.0,pc
小食盛宴,FR01004,翅根,8.0,pc
小食盛宴,DR02002,炸鸡炸粉,10.0,g
小食盛宴,PA99016,托盘纸,1.0,pc
小食盛宴,CK01002,鸡块,5.0,pc
小食盛宴,CK02004,肉丁（原味米花）,12.0,pc
小食盛宴,PA99003,鸡米花盒,1.0,pc
小食盛宴,PA99006,中薯盒,1.0,pc
小食盛宴,FR02001,薯条细款7mm,150.0,g
小食盛宴,SA01008,辣椒酱（大包）,10.0,g
小食盛宴,SA01009,番茄酱（大包）,10.0,g
小食盛宴,DR06002,盐,1.0,g
小食盛宴,PA99026,木勺,1.0,pc
小食盛宴,PA01007,玉米杯,1.0,pc
小食盛宴,MK01003,玉米粒,130.0,g
小食盛宴,PA01008,玉米杯盖,1.0,pc
小食盛宴,CK02003,鸡棒,5.0,pc
小食盛宴,PA99013,小纸袋,1.0,pc
小食盛宴,PA99001,16A 冷杯,1.0,pc
小食盛宴,PA99024,PLA尖头吸管,1.0,pc
小食盛宴,BE01004,百事可乐原味,25.0,g
超值套餐 5,PA99001,16A 冷杯,1.0,pc
超值套餐 5,BE01004,百事可乐原味,25.0,g
超值套餐 5,PA99024,PLA尖头吸管,1.0,pc
超值套餐 5,PA99027,哑光塑料封口膜,1.0,pc
超值套餐 5,DR02001,起酥油,10.0,g
超值套餐 5,DR01001,汉堡面包,1.0,pc
超值套餐 5,FR01001,无骨方腿腿肉汉堡用,1.0,pc
超值套餐 5,PA99017,五合一汉堡纸,1.0,pc
超值套餐 5,FR03001,8寸面饼,1.0,pc
超值套餐 5,SA02001,沙拉酱,15.0,g
超值套餐 5,MK01019,生菜,15.0,g
超值套餐 5,FR01003,鸡腿,1.0,pc
超值套餐 5,PA99018,打包袋 (小号),1.0,pc
超值套餐 5,SA01013,番茄酱（小包）,1.0,pc
超值套餐 5,DR02002,炸鸡炸粉,10.0,g
超值套餐 5,SA01010,辣椒酱（小包）,1.0,pc
超值套餐 5,PA99013,小纸袋,1.0,pc
超值套餐 5,PA99025,一次性餐包,1.0,pc
超值套餐 5,SE05002,辣味粉,10.0,g
超值套餐 6,PA99020,单杯袋,1.0,pc
超值套餐 6,PA99001,16A 冷杯,1.0,pc
超值套餐 6,BE01004,百事可乐原味,25.0,g
超值套餐 6,PA99024,PLA尖头吸管,1.0,pc
超值套餐 6,PA99027,哑光塑料封口膜,1.0,pc
超值套餐 6,PA99025,一次性餐包,1.0,pc
超值套餐 6,CK01002,鸡块,5.0,pc
超值套餐 6,SA01003,甜辣酱（小包）,1.0,pc
超值套餐 6,DR02001,起酥油,30.0,g
超值套餐 6,SA01004,番茄酱 （小包）,1.0,pc
超值套餐 6,SA02001,沙拉酱,15.0,g
超值套餐 6,SE05002,辣味粉,10.0,g
超值套餐 6,PA99017,五合一汉堡纸,1.0,pc
超值套餐 6,FR01001,无骨方腿腿肉汉堡用,1.0,pc
超值套餐 6,SA01013,番茄酱（小包）,1.0,pc
超值套餐 6,DR02002,炸鸡炸粉,10.0,g
超值套餐 6,MK01019,生菜,15.0,g
超值套餐 7,PA99025,一次性餐包,1.0,pc
超值套餐 7,DR02001,起酥油,10.0,g
超值套餐 7,PA99023,手套,1.0,pc
超值套餐 7,FR01004,翅根,2.0,pc
超值套餐 7,FR05001,十块鸡,2.0,pc
超值套餐 7,PA99018,打包袋 (小号),7.0,pc
超值套餐 7,DR02002,炸鸡炸粉,10.0,g
超值套餐 7,SE01001,腌泡粉,10.0,g
超值套餐 7,SA01013,番茄酱（小包）,1.0,pc
超值套餐 7,SA01010,辣椒酱（小包）,1.0,pc
超值套餐 7,PA99013,小纸袋,1.0,pc
超值套餐 7,CK01002,鸡块,4.0,pc
超值套餐 7,SA01003,甜辣酱（小包）,1.0,pc
超值套餐 7,PA99012,小号方底袋,1.0,pc
超值套餐 7,SA01004,番茄酱 （小包）,1.0,pc
超值套餐 8,DR02001,起酥油,10.0,g
超值套餐 8,SE01001,腌泡粉,10.0,g
超值套餐 8,SA01013,番茄酱（小包）,1.0,pc
超值套餐 8,SA01010,辣椒酱（小包）,1.0,pc
超值套餐 8,FR05001,十块鸡,2.0,pc
超值套餐 8,PA99025,一次性餐包,1.0,pc
超值套餐 8,PA99023,手套,1.0,pc
超值套餐 8,SE05001,BBQ酱,10.0,g
超值套餐 8,PA99020,单杯袋,1.0,pc
超值套餐 8,PA99001,16A 冷杯,1.0,pc
超值套餐 8,BE01004,百事可乐原味,25.0,g
超值套餐 8,PA99024,PLA尖头吸管,1.0,pc
超值套餐 8,PA99027,哑光塑料封口膜,1.0,pc
超值套餐 10,PA99008,4#全鸡袋,1.0,pc
超值套餐 10,PA99025,一次性餐包,1.0,pc
超值套餐 10,DR02001,起酥油,10.0,g
超值套餐 10,FR01004,翅根,8.0,pc
超值套餐 10,SE05001,BBQ酱,10.0,g
超值套餐 11,PA99008,4#全鸡袋,1.0,pc
超值套餐 11,PA99025,一次性餐包,1.0,pc
超值套餐 11,CK01002,鸡块,3.0,pc
超值套餐 11,SA01003,甜辣酱（小包）,1.0,pc
超值套餐 11,DR02001,起酥油,10.0,g
超值套餐 11,SA01004,番茄酱 （小包）,1.0,pc
超值套餐 11,FR05001,十块鸡,2.0,pc
超值套餐 11,SE05001,BBQ酱,10.0,g
超值套餐 11,SE01001,腌泡粉,10.0,g
超值套餐 13,PA99008,4#全鸡袋,1.0,pc
超值套餐 13,PA99025,一次性餐包,1.0,pc
超值套餐 13,DR02001,起酥油,10.0,g
超值套餐 13,FR01004,翅根,3.0,pc
超值套餐 13,SE05001,BBQ酱,10.0,g
超值套餐 13,SE01001,腌泡粉,10.0,g
超值套餐 13,SA01013,番茄酱（小包）,1.0,pc
超值套餐 13,SA01010,辣椒酱（小包）,1.0,pc
超值套餐 13,FR05001,十块鸡,3.0,pc
超值套餐 13,PA99020,单杯袋,1.0,pc
超值套餐 13,PA99001,16A 冷杯,1.0,pc
超值套餐 13,BE01004,百事可乐原味,25.0,g
超值套餐 13,PA99024,PLA尖头吸管,1.0,pc
超值套餐 13,PA99027,哑光塑料封口膜,1.0,pc
欢乐套餐 1,PA99008,4#全鸡袋,1.0,pc
欢乐套餐 1,PA99025,一次性餐包,1.0,pc
欢乐套餐 1,SA01003,甜辣酱（小包）,1.0,pc
欢乐套餐 1,DR02001,起酥油,10.0,g
欢乐套餐 1,PA99012,小号方底袋,1.0,pc
欢乐套餐 1,CK01003,肉好多烤肠（鸡肉）,8.0,pc
欢乐套餐 1,PA99018,打包袋 (小号),1.0,pc
欢乐套餐 1,SA01004,番茄酱 （小包）,1.0,pc
欢乐套餐 1,SE05002,辣味粉,10.0,g
欢乐套餐 1,FR01004,翅根,8.0,pc
欢乐套餐 1,DR02002,炸鸡炸粉,10.0,g
欢乐套餐 1,PA99020,单杯袋,1.0,pc
欢乐套餐 1,PA99001,16A 冷杯,1.0,pc
欢乐套餐 1,BE01004,百事可乐原味,25.0,g
欢乐套餐 1,PA99024,PLA尖头吸管,1.0,pc
欢乐套餐 1,PA99027,哑光塑料封口膜,1.0,pc
欢乐套餐 2,PA99008,4#全鸡袋,1.0,pc
欢乐套餐 2,PA99025,一次性餐包,1.0,pc
欢乐套餐 2,SE05002,辣味粉,10.0,g
欢乐套餐 2,DR02001,起酥油,10.0,g
欢乐套餐 2,PA99023,手套,1.0,pc
欢乐套餐 2,FR01004,翅根,8.0,pc
欢乐套餐 2,CK02004,肉丁（原味米花）,12.0,pc
欢乐套餐 2,PA99003,鸡米花盒,1.0,pc
欢乐套餐 2,SA01013,番茄酱（小包）,1.0,pc
欢乐套餐 2,DR02002,炸鸡炸粉,10.0,g
欢乐套餐 2,PA99020,单杯袋,1.0,pc
欢乐套餐 2,PA99001,16A 冷杯,1.0,pc
欢乐套餐 2,BE01004,百事可乐原味,25.0,g
欢乐套餐 2,PA99024,PLA尖头吸管,1.0,pc
欢乐套餐 2,PA99027,哑光塑料封口膜,1.0,pc
欢乐套餐 2,SA01001,甜辣酱（大包）,10.0,g
欢乐套餐 2,PA99016,托盘纸,1.0,pc
欢乐套餐 2,SA01002,番茄酱（大包）,10.0,g
欢乐套餐 2,PA99004,65oz 桶(含盖),1.0,pc
欢乐套餐 3,PA99008,4#全鸡袋,1.0,pc
欢乐套餐 3,PA99025,一次性餐包,1.0,pc
欢乐套餐 3,SE05002,辣味粉,10.0,g
欢乐套餐 3,DR02001,起酥油,10.0,g
欢乐套餐 3,PA99023,手套,1.0,pc
欢乐套餐 3,FR01004,翅根,8.0,pc
欢乐套餐 3,DR02002,炸鸡炸粉,10.0,g
欢乐套餐 3,CK02003,鸡棒,5.0,pc
欢乐套餐 3,SA01013,番茄酱（小包）,1.0,pc
欢乐套餐 3,SA01010,辣椒酱（小包）,1.0,pc
欢乐套餐 3,PA99013,小纸袋,1.0,pc
欢乐套餐 3,PA99020,单杯袋,1.0,pc
欢乐套餐 3,PA99001,16A 冷杯,1.0,pc
欢乐套餐 3,BE01004,百事可乐原味,25.0,g
欢乐套餐 3,PA99024,PLA尖头吸管,1.0,pc
欢乐套餐 3,PA99027,哑光塑料封口膜,1.0,pc
欢乐套餐 4,PA99020,单杯袋,1.0,pc
欢乐套餐 4,PA99001,16A 冷杯,1.0,pc
欢乐套餐 4,BE01004,百事可乐原味,25.0,g
欢乐套餐 4,PA99024,PLA尖头吸管,1.0,pc
欢乐套餐 4,PA99027,哑光塑料封口膜,1.0,pc
欢乐套餐 4,PA99008,4#全鸡袋,1.0,pc
欢乐套餐 4,PA99025,一次性餐包,1.0,pc
欢乐套餐 4,CK01002,鸡块,5.0,pc
欢乐套餐 4,SA01003,甜辣酱（小包）,1.0,pc
欢乐套餐 4,DR02001,起酥油,10.0,g
欢乐套餐 4,PA99012,小号方底袋,1.0,pc
欢乐套餐 4,PA99018,打包袋 (小号),1.0,pc
欢乐套餐 4,SA01004,番茄酱 （小包）,1.0,pc
欢乐套餐 4,SE05002,辣味粉,10.0,g
欢乐套餐 4,PA99023,手套,1.0,pc
欢乐套餐 4,FR01004,翅根,8.0,pc
欢乐套餐 4,DR02002,炸鸡炸粉,10.0,g
欢乐套餐 5,PA99008,4#全鸡袋,1.0,pc
欢乐套餐 5,PA99025,一次性餐包,1.0,pc
欢乐套餐 5,SE05002,辣味粉,10.0,g
欢乐套餐 5,DR02001,起酥油,10.0,g
欢乐套餐 5,PA99023,手套,1.0,pc
欢乐套餐 5,FR01004,翅根,8.0,pc
欢乐套餐 5,FR02001,薯条细款7mm,150.0,g
欢乐套餐 5,SA01013,番茄酱（小包）,1.0,pc
欢乐套餐 5,SA01010,辣椒酱（小包）,1.0,pc
欢乐套餐 5,PA99005,外卖筒形薯盒,1.0,pc
欢乐套餐 5,DR06002,盐,1.0,g
欢乐套餐 5,DR02002,炸鸡炸粉,10.0,g
欢乐套餐 5,PA99020,单杯袋,1.0,pc
欢乐套餐 5,PA99001,16A 冷杯,1.0,pc
欢乐套餐 5,BE01004,百事可乐原味,25.0,g
欢乐套餐 5,PA99024,PLA尖头吸管,1.0,pc
欢乐套餐 5,PA99027,哑光塑料封口膜,1.0,pc
欢乐套餐 5,PA99006,中薯盒,1.0,pc
欢乐套餐 5,PA99004,65oz 桶(含盖),1.0,pc
欢乐套餐 5,PA99016,托盘纸,1.0,pc
欢乐套餐 5,PA99018,打包袋 (小号),1.0,pc
欢乐套餐 6,PA99020,单杯袋,1.0,pc
欢乐套餐 6,PA99001,16A 冷杯,1.0,pc
欢乐套餐 6,BE01004,百事可乐原味,25.0,g
欢乐套餐 6,PA99024,PLA尖头吸管,1.0,pc
欢乐套餐 6,PA99027,哑光塑料封口膜,1.0,pc
欢乐套餐 6,PA99019,打包袋 (大号),1.0,pc
欢乐套餐 6,SA02001,沙拉酱,15.0,g
欢乐套餐 6,PA99025,一次性餐包,1.0,pc
欢乐套餐 6,PA99034,食安封签,1.0,pc
欢乐套餐 6,SE05002,辣味粉,10.0,g
欢乐套餐 6,PA99017,五合一汉堡纸,1.0,pc
欢乐套餐 6,DR02001,起酥油,10.0,g
欢乐套餐 6,FR01001,无骨方腿腿肉汉堡用,1.0,pc
欢乐套餐 6,SA01013,番茄酱（小包）,1.0,pc
欢乐套餐 6,DR02002,炸鸡炸粉,10.0,g
欢乐套餐 6,MK01019,生菜,15.0,g
欢乐套餐 6,DR01001,汉堡面包,1.0,pc
欢乐套餐 6,PA99008,4#全鸡袋,1.0,pc
欢乐套餐 6,FR01004,翅根,8.0,pc
欢乐套餐 6,PA99004,65oz 桶(含盖),1.0,pc
欢乐套餐 6,PA99023,手套,1.0,pc
欢乐套餐 6,PA99016,托盘纸,1.0,pc
欢乐套餐 7,PA99019,打包袋 (大号),1.0,pc
欢乐套餐 7,SA02001,沙拉酱,15.0,g
欢乐套餐 7,PA99025,一次性餐包,1.0,pc
欢乐套餐 7,PA99034,食安封签,1.0,pc
欢乐套餐 7,SE05002,辣味粉,10.0,g
欢乐套餐 7,DR01001,汉堡面包,1.0,pc
欢乐套餐 7,PA99017,五合一汉堡纸,1.0,pc
欢乐套餐 7,DR02001,起酥油,10.0,g
欢乐套餐 7,FR01001,无骨方腿腿肉汉堡用,1.0,pc
欢乐套餐 7,SA01013,番茄酱（小包）,1.0,pc
欢乐套餐 7,MK01019,生菜,15.0,g
欢乐套餐 7,SE05001,BBQ酱,15.0,g
欢乐套餐 7,PA99023,手套,1.0,pc
欢乐套餐 7,DR02002,炸鸡炸粉,10.0,g
欢乐套餐 7,FR01004,翅根,8.0,pc
欢乐套餐 7,PA99020,单杯袋,1.0,pc
欢乐套餐 7,PA99001,16A 冷杯,1.0,pc
欢乐套餐 7,BE01004,百事可乐原味,25.0,g
欢乐套餐 7,PA99024,PLA尖头吸管,1.0,pc
欢乐套餐 7,PA99027,哑光塑料封口膜,1.0,pc
欢乐套餐 7,PA99004,65oz 桶(含盖),1.0,pc
欢乐套餐 7,SA01001,甜辣酱（大包）,10.0,g
欢乐套餐 7,SA01002,番茄酱（大包）,10.0,g
欢乐套餐 7,FR03001,8寸面饼,1.0,pc
欢乐套餐 7,PA99016,托盘纸,1.0,pc
欢乐套餐 8,PA99008,4#全鸡袋,1.0,pc
欢乐套餐 8,PA99025,一次性餐包,1.0,pc
欢乐套餐 8,SE05002,辣味粉,10.0,g
欢乐套餐 8,DR02001,起酥油,10.0,g
欢乐套餐 8,PA99023,手套,1.0,pc
欢乐套餐 8,FR01004,翅根,8.0,pc
欢乐套餐 8,DR02002,炸鸡炸粉,10.0,g
欢乐套餐 8,PA99020,单杯袋,1.0,pc
欢乐套餐 8,PA99001,16A 冷杯,1.0,pc
欢乐套餐 8,BE01004,百事可乐原味,25.0,g
欢乐套餐 8,PA99024,PLA尖头吸管,1.0,pc
欢乐套餐 8,PA99027,哑光塑料封口膜,1.0,pc
欢乐套餐 8,FR03001,8寸面饼,1.0,pc
欢乐套餐 8,PA99019,打包袋 (大号),1.0,pc
欢乐套餐 8,PA99017,五合一汉堡纸,1.0,pc
欢乐套餐 8,SA01003,甜辣酱（小包）,1.0,pc
欢乐套餐 8,FR01001,无骨方腿腿肉汉堡用,1.0,pc
欢乐套餐 8,SA01004,番茄酱 （小包）,1.0,pc
欢乐套餐 8,MK01019,生菜,15.0,g
辣味汉堡套餐,PA99019,打包袋 (大号),1.0,pc
辣味汉堡套餐,SA02001,沙拉酱,15.0,g
辣味汉堡套餐,PA99025,一次性餐包,1.0,pc
辣味汉堡套餐,PA99034,食安封签,1.0,pc
辣味汉堡套餐,SE05002,辣味粉,10.0,g
辣味汉堡套餐,PA99017,五合一汉堡纸,1.0,pc
辣味汉堡套餐,DR02001,起酥油,10.0,g
辣味汉堡套餐,FR01001,无骨方腿腿肉汉堡用,1.0,pc
辣味汉堡套餐,SA01013,番茄酱（小包）,1.0,pc
辣味汉堡套餐,DR02002,炸鸡炸粉,10.0,g
辣味汉堡套餐,MK01019,生菜,15.0,g
辣味汉堡套餐,FR02001,薯条细款7mm,150.0,g
辣味汉堡套餐,SA01010,辣椒酱（小包）,1.0,pc
辣味汉堡套餐,PA99005,外卖筒形薯盒,1.0,pc
辣味汉堡套餐,DR06002,盐,1.0,g
辣味汉堡套餐,PA99020,单杯袋,1.0,pc
辣味汉堡套餐,PA99001,16A 冷杯,1.0,pc
辣味汉堡套餐,BE01004,百事可乐原味,25.0,g
辣味汉堡套餐,PA99024,PLA尖头吸管,1.0,pc
辣味汉堡套餐,PA99027,哑光塑料封口膜,1.0,pc
脆皮鸡腿饭套餐,PA99019,打包袋 (大号),1.0,pc
脆皮鸡腿饭套餐,PA99025,一次性餐包,1.0,pc
脆皮鸡腿饭套餐,MK01020,黄瓜片,40.0,g
脆皮鸡腿饭套餐,PA01006,酱料盒（堂食）,1.0,pc
脆皮鸡腿饭套餐,SE05002,辣味粉,10.0,g
脆皮鸡腿饭套餐,PA02001,塑料叉勺 100pcs*20pack,1.0,pc
脆皮鸡腿饭套餐,DR02001,起酥油,10.0,g
脆皮鸡腿饭套餐,PA99001,16A 冷杯,1.0,pc
脆皮鸡腿饭套餐,BE01004,百事可乐原味,25.0,g
脆皮鸡腿饭套餐,SA01001,甜辣酱（大包）,10.0,g
脆皮鸡腿饭套餐,DR01002,香米,150.0,g
脆皮鸡腿饭套餐,MK01016,香辣蘸料,40.0,g
脆皮鸡腿饭套餐,DR02002,炸鸡炸粉,10.0,g
脆皮鸡腿饭套餐,PA01002,塑料碗盒（方盒）,1.0,pc
脆皮鸡腿饭套餐,PA99024,PLA尖头吸管,1.0,pc
脆皮鸡腿饭套餐,PA99027,哑光塑料封口膜,1.0,pc
脆皮鸡腿饭套餐,PA99016,托盘纸,1.0,pc
脆皮鸡腿饭套餐,SA01002,番茄酱（大包）,10.0,g
脆皮鸡腿饭套餐,FR01002,手枪腿,1.0,pc
脆皮鸡腿饭套餐,SA01003,甜辣酱（小包）,1.0,pc
脆皮鸡腿饭套餐,SA01004,番茄酱 （小包）,1.0,pc
脆皮鸡腿饭套餐,PA99020,单杯袋,1.0,pc
超值套餐1,PA99020,单杯袋,1.0,pc
超值套餐1,PA99001,16A 冷杯,1.0,pc
超值套餐1,BE01004,百事可乐原味,25.0,g
超值套餐1,PA99024,PLA尖头吸管,1.0,pc
超值套餐1,PA99027,哑光塑料封口膜,1.0,pc
超值套餐1,CK02004,肉丁（原味米花）,12.0,pc
超值套餐1,PA99003,鸡米花盒,1.0,pc
超值套餐1,DR02001,起酥油,10.0,g
超值套餐1,PA99018,打包袋 (小号),1.0,pc
超值套餐1,SA01013,番茄酱（小包）,1.0,pc
超值套餐1,PA99025,一次性餐包,1.0,pc
超值套餐1,SE05002,辣味粉,10.0,g
超值套餐1,FR01004,翅根,2.0,pc
超值套餐1,DR02002,炸鸡炸粉,10.0,g
超值套餐1,SA01008,辣椒酱（大包）,10.0,g
超值套餐1,SA01009,番茄酱（大包）,10.0,g
超值套餐1,PA99016,托盘纸,1.0,pc
超值套餐2,PA99020,单杯袋,1.0,pc
超值套餐2,PA99001,16A 冷杯,1.0,pc
超值套餐2,BE01004,百事可乐原味,25.0,g
超值套餐2,PA99024,PLA尖头吸管,1.0,pc
超值套餐2,PA99027,哑光塑料封口膜,1.0,pc
超值套餐2,SE05002,辣味粉,10.0,g
超值套餐2,FR01003,鸡腿,1.0,pc
超值套餐2,SA01003,甜辣酱（小包）,1.0,pc
超值套餐2,DR02001,起酥油,10.0,g
超值套餐2,PA99018,打包袋 (小号),1.0,pc
超值套餐2,SA01004,番茄酱 （小包）,1.0,pc
超值套餐2,DR02002,炸鸡炸粉,10.0,g
超值套餐2,PA99013,小纸袋,1.0,pc
超值套餐2,PA99025,一次性餐包,1.0,pc
超值套餐2,FR01004,翅根,2.0,pc
超值套餐2,SA01008,辣椒酱（大包）,10.0,g
超值套餐2,SA01009,番茄酱（大包）,10.0,g
超值套餐2,PA99016,托盘纸,1.0,pc
